stock_id,seconds_per_interval,r2_score,std
stock_id=70,50,0.7648656113834028,0.014332233812228052
stock_id=70,60,0.7697667973421055,0.014561240679162103
stock_id=70,120,0.7631807233367752,0.01606220292324235
stock_id=70,200,0.7622757263035591,0.014053543724853488
stock_id=72,30,0.7831967034689995,0.013445265103872945
stock_id=72,40,0.7826712700360827,0.017018365622466707
stock_id=72,50,0.7834595001252034,0.01565399280791005
stock_id=72,60,0.7895141620069996,0.014131571684217815
stock_id=72,120,0.7855788097218566,0.015269492126327302
stock_id=72,200,0.7800532397839792,0.014046923976939412
stock_id=73,30,0.8127043484607611,0.008823946276214249
stock_id=73,40,0.810698849477937,0.007346003328349026
stock_id=73,50,0.8075805937600954,0.009959572905078914
stock_id=73,60,0.8097441398966231,0.008439333115552613
stock_id=73,120,0.8108618288183692,0.009715112279591641
stock_id=73,200,0.8116843057004715,0.010886172672603342
stock_id=74,30,0.7719925429132861,0.012435669413584503
stock_id=74,40,0.7858803462428371,0.015409012823119942
stock_id=74,50,0.7822084742339578,0.00860083301875505
stock_id=74,60,0.7855544579502792,0.010009215831580343
stock_id=74,120,0.7821210658163809,0.01476873721083758
stock_id=74,200,0.781663787705001,0.009706252100300756
stock_id=75,30,0.62919815120375,0.0179282067293048
stock_id=75,40,0.6344973421987118,0.02256364842872071
stock_id=75,50,0.6387720968715673,0.023198900742515648
stock_id=75,60,0.6410943029038488,0.0238022335751343
stock_id=75,120,0.6408598333366392,0.016345607983666074
stock_id=75,200,0.6555576274250643,0.021354777841775502
stock_id=76,30,0.8086219630564431,0.009358497283443979
stock_id=76,40,0.8103463119103154,0.00733875258788793
stock_id=76,50,0.8077433263387048,0.009769703496012864
stock_id=76,60,0.8079780093449637,0.008199545906750077
stock_id=76,120,0.8106936325481314,0.007878652743492151
stock_id=76,200,0.8069970033008482,0.0074450451157067506
stock_id=77,30,0.7363983420529406,0.05039940284869868
stock_id=77,40,0.7150527196477113,0.0407384264116489
stock_id=77,50,0.6959295493554489,0.04343462598936769
stock_id=77,60,0.7351312154541748,0.05364655830263714
stock_id=77,120,0.7437360937645988,0.05472862890885719
stock_id=77,200,0.7709263950562277,0.0680491331540745
stock_id=78,30,0.7162371680400953,0.013801340762584664
stock_id=78,40,0.7160730707286126,0.019035829843362276
stock_id=78,50,0.7223577808987726,0.013572570735382787
stock_id=78,60,0.7187997748578656,0.01226683264663085
stock_id=78,120,0.7167790588396282,0.015724425048313107
stock_id=78,200,0.7148407479522707,0.01334341366661109
stock_id=8,30,0.7820203668473936,0.014084005780468813
stock_id=8,40,0.7865162898695239,0.009780467582300627
stock_id=8,50,0.7881465714790898,0.01317132290819787
stock_id=8,60,0.7843267788752186,0.010749761993171895
stock_id=8,120,0.7891056652306071,0.013016369394346592
stock_id=8,200,0.7862279697125842,0.00926987947294158
stock_id=80,30,0.6877832690983816,0.018795579988563287
stock_id=80,40,0.6818236355499196,0.01488617427714534
stock_id=80,50,0.6877793546138941,0.021714212309849674
stock_id=80,60,0.6877182025340604,0.01560924857041216
stock_id=80,120,0.6873477392332549,0.017148181433534814
stock_id=80,200,0.6936662743308863,0.013227679789114334
stock_id=81,30,0.6866045938406404,0.029081609907129716
stock_id=81,40,0.703969026041525,0.026169183386358253
stock_id=81,50,0.7002300935222296,0.026662491833759402
stock_id=81,60,0.6893561508938003,0.027465792921575853
stock_id=81,120,0.70024843529452,0.030012116248897075
stock_id=81,200,0.6822031271935816,0.02211309049320772
stock_id=82,30,0.7619498313572622,0.013607437677056832
stock_id=82,40,0.7624801810795527,0.010511557859001914
stock_id=82,50,0.7596739008338304,0.013444409721527497
stock_id=82,60,0.7669612908621039,0.016034602767910522
stock_id=82,120,0.761623273414156,0.01566211766858881
stock_id=82,200,0.7576301169615871,0.013704207836009409
stock_id=83,30,0.6765789870175407,0.02097659301237009
stock_id=83,40,0.6623998870401469,0.02403131850555502
stock_id=83,50,0.6791666498245743,0.021543859553375795
stock_id=83,60,0.6707268400115646,0.01779107780687837
stock_id=83,120,0.6731056702073674,0.020911903278680196
stock_id=83,200,0.6692768038506548,0.017463274929744227
stock_id=84,30,0.8010581273629006,0.008337757300434382
stock_id=84,40,0.7990379372112011,0.00964820919645511
stock_id=84,50,0.8030387069515926,0.008932158381669058
stock_id=84,60,0.7991873680724538,0.011186718776822454
stock_id=84,120,0.8005968180428354,0.008751367963611539
stock_id=84,200,0.7983212555238355,0.009399088721445762
stock_id=85,30,0.7725820226537552,0.018718826844458445
stock_id=85,40,0.7697165643790826,0.018407748106981276
stock_id=85,50,0.7672256655796239,0.019213184806980338
stock_id=85,60,0.7640371676665951,0.02142405859318953
stock_id=85,120,0.7703505991481903,0.018098775369216304
stock_id=85,200,0.7658687175299836,0.022276646387184663
stock_id=86,30,0.7087187028890568,0.018978530628584504
stock_id=86,40,0.6989959937328756,0.0246274483076009
stock_id=86,50,0.7085977146047215,0.017823991142507645
stock_id=86,60,0.7030715713865638,0.023093069817595815
stock_id=86,120,0.6848750092517895,0.022585645690824153
stock_id=86,200,0.697496016492675,0.017878283832126488
stock_id=87,30,0.7769586971660573,0.011100023263046458
stock_id=87,40,0.7826731179301389,0.011666701960721506
stock_id=87,50,0.7811467349686891,0.010795215494181474
stock_id=87,60,0.7786354141472953,0.009994521010036065
stock_id=87,120,0.7783356985222737,0.012042591673145298
stock_id=87,200,0.7766015521882739,0.014478703651921361
stock_id=88,30,0.6508645441391668,0.014994265153043087
stock_id=88,40,0.646113850411382,0.018060281408880288
stock_id=88,50,0.6532446771373303,0.015695778939252544
stock_id=88,60,0.6483487186129643,0.016604440898978275
stock_id=88,120,0.654829695551018,0.01830288029040748
stock_id=88,200,0.6577106433296228,0.015688365077399086
stock_id=89,30,0.7191284403776459,0.008062765844118865
stock_id=89,40,0.7176936589765281,0.014794720703023203
stock_id=89,50,0.7266581079961238,0.012403091483497233
stock_id=89,60,0.7229035192512754,0.010777506887990783
stock_id=89,120,0.7236874249063563,0.012576196049968683
stock_id=89,200,0.7190146535847574,0.018314602618846616
stock_id=9,30,0.7050782099234058,0.011374699185360155
stock_id=9,40,0.7057441130665204,0.009512238447788935
stock_id=9,50,0.705664239343481,0.008403323828015664
stock_id=9,60,0.7078084380432939,0.010649787050836955
stock_id=9,120,0.7122950431609371,0.010026376065054991
stock_id=9,200,0.7143523657684089,0.009592634134038379
stock_id=90,30,0.7639195528164701,0.013078575981807436
stock_id=90,40,0.7624756522123144,0.011769069077910968
stock_id=90,50,0.7623287709618563,0.01580182094442027
stock_id=90,60,0.7662901525722805,0.014261281238846001
stock_id=90,120,0.7681857690819567,0.008455884951929052
stock_id=90,200,0.7614152091589728,0.014025750760100741
stock_id=93,30,0.7999006357002767,0.011118887643883444
stock_id=93,40,0.7998775529648108,0.01517964409499993
stock_id=93,50,0.8012515217662125,0.01262436934792009
stock_id=93,60,0.7973319308048903,0.014246480523777146
stock_id=93,120,0.7944596565634346,0.013682633601700986
stock_id=93,200,0.7967162164699021,0.0135609218530319
stock_id=94,30,0.7524914054410978,0.01870100342578549
stock_id=94,40,0.755176857557966,0.018610920629520536
stock_id=94,50,0.7546122993903815,0.015601135986212863
stock_id=94,60,0.749736499412092,0.018549712907404314
stock_id=94,120,0.7408591241176526,0.01953077211496294
stock_id=94,200,0.753697246567589,0.015043639878801725
stock_id=95,30,0.77951481331396,0.010594713362277837
stock_id=95,40,0.7786796048427722,0.008846911933603253
stock_id=95,50,0.7845793662149412,0.012529609036920478
stock_id=95,60,0.778037976758472,0.010949566140982588
stock_id=95,120,0.7772958049931729,0.011937003578489258
stock_id=95,200,0.7811401996621246,0.01380982084502173
stock_id=96,30,0.8095699960770284,0.00889304250012611
stock_id=96,40,0.8098706539175164,0.007527519962700922
stock_id=96,50,0.8138787687730866,0.006340911264844933
stock_id=96,60,0.8102394350322065,0.008222842818490422
stock_id=96,120,0.804919908838847,0.009725655508258232
stock_id=96,200,0.811125305556784,0.008856668886774144
stock_id=97,30,0.7283520810803621,0.009051498396144986
stock_id=97,40,0.728241313179314,0.009426209225724763
stock_id=97,50,0.7321117559544776,0.009352714919815578
stock_id=97,60,0.7253124060863203,0.00979215390253792
stock_id=97,120,0.7281304818123006,0.011346801169887106
stock_id=97,200,0.7235613181563675,0.012503688321225063
stock_id=98,30,0.6892937545125124,0.016109518831794217
stock_id=98,40,0.6971624290412863,0.027314470989083673
stock_id=98,50,0.713320160475399,0.020042948059836453
stock_id=98,60,0.6963266585284924,0.02563764856036173
stock_id=98,120,0.6865641929585504,0.022326239869567152
stock_id=98,200,0.7003896137253119,0.026254865535401278
stock_id=99,30,0.7734937332448604,0.015530306352070002
stock_id=99,40,0.7783824438063508,0.02225554240761983
stock_id=99,50,0.7832159060257519,0.023101719058091177
stock_id=99,60,0.7844024344078155,0.016043422013706687
stock_id=99,120,0.7767778996603821,0.017936723425391977
stock_id=99,200,0.7806555622478017,0.018904479329690676
